10:06:14,880 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 54) JBAS013101: Activating Security Subsystem
10:07:12,049 WARN  [org.jboss.as.dependency.private] (MSC service thread 1-10) JBAS018567: Deployment "deployment.jbpm-console.war" is using a private module ("org.jboss.netty:main") which may be changed or removed in future versions without notice.
10:07:12,130 INFO  [org.jboss.weld.deployer] (MSC service thread 1-16) JBAS016002: Processing weld deployment jbpm-console.war
10:07:12,176 INFO  [org.jboss.as.ejb3.deployment.processors.EjbJndiBindingsDeploymentUnitProcessor] (MSC service thread 1-16) JNDI bindings for session bean named RetryTrackerSingleton in deployment unit deployment "jbpm-console.war" are as follows:

	java:global/jbpm-console/RetryTrackerSingleton!org.kie.services.remote.jms.RetryTrackerSingleton
	java:app/jbpm-console/RetryTrackerSingleton!org.kie.services.remote.jms.RetryTrackerSingleton
	java:module/RetryTrackerSingleton!org.kie.services.remote.jms.RetryTrackerSingleton
	java:global/jbpm-console/RetryTrackerSingleton
	java:app/jbpm-console/RetryTrackerSingleton
	java:module/RetryTrackerSingleton

10:07:12,262 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-8) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
10:07:12,265 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-8) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
10:07:12,267 WARN  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-8) JBAS010402: Unable to instantiate driver class "org.h2.Driver": org.jboss.msc.service.DuplicateServiceException: Service jboss.jdbc-driver.jbpm-console_warorg_h2_Driver_1_3 is already registered
10:07:12,271 INFO  [org.jboss.weld.deployer] (MSC service thread 1-8) JBAS016005: Starting Services for CDI deployment: jbpm-console.war
10:07:12,279 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-2) trying to deploy queue jms.queue.KIE.SESSION
10:07:12,282 INFO  [org.jboss.as.messaging] (MSC service thread 1-2) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.SESSION
10:07:12,280 INFO  [org.jboss.as.jpa] (MSC service thread 1-12) JBAS011402: Starting Persistence Unit Service 'jbpm-console.war#org.jbpm.domain'
10:07:12,284 INFO  [org.jboss.as.messaging] (MSC service thread 1-2) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.SESSION.ALL
10:07:12,291 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-13) trying to deploy queue jms.queue.KIE.TASK.#
10:07:12,294 INFO  [org.jboss.as.messaging] (MSC service thread 1-13) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.TASK
10:07:12,296 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-15) trying to deploy queue jms.queue.KIE.TASK
10:07:12,303 INFO  [org.jboss.as.messaging] (MSC service thread 1-15) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.TASK
10:07:12,305 INFO  [org.jboss.as.messaging] (MSC service thread 1-15) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.TASK.ALL
10:07:12,307 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-11) trying to deploy queue jms.queue.KIE.AUDIT
10:07:12,309 INFO  [org.jboss.as.messaging] (MSC service thread 1-11) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.AUDIT
10:07:12,311 INFO  [org.jboss.as.messaging] (MSC service thread 1-11) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.AUDIT.ALL
10:07:12,314 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-10) trying to deploy queue jms.queue.KIE.RESPONSE
10:07:12,318 INFO  [org.jboss.as.messaging] (MSC service thread 1-10) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.RESPONSE
10:07:12,326 INFO  [org.jboss.as.messaging] (MSC service thread 1-10) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.RESPONSE.ALL
10:07:12,329 INFO  [org.hibernate.ejb.Ejb3Configuration] (MSC service thread 1-12) HHH000204: Processing PersistenceUnitInfo [
	name: org.jbpm.domain
	...]
10:07:12,335 INFO  [org.jboss.as.ejb3] (MSC service thread 1-5) JBAS014142: Started message driven bean 'TaskServiceRequesMessageBean' with 'hornetq-ra' resource adapter
10:07:12,331 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-16) trying to deploy queue jms.queue.KIE.RESPONSE.#
10:07:12,331 INFO  [org.jboss.as.ejb3] (MSC service thread 1-4) JBAS014142: Started message driven bean 'KieSessionRequesMessageBean' with 'hornetq-ra' resource adapter
10:07:12,331 INFO  [org.jboss.as.ejb3] (MSC service thread 1-8) JBAS014142: Started message driven bean 'JMSAuditProcessor' with 'hornetq-ra' resource adapter
10:07:12,343 INFO  [org.jboss.as.messaging] (MSC service thread 1-16) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.RESPONSE
10:07:12,352 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-14) trying to deploy queue jms.queue.KIE.SESSION.#
10:07:12,356 INFO  [org.jboss.as.messaging] (MSC service thread 1-14) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.SESSION
10:07:12,918 INFO  [org.hibernate.service.jdbc.connections.internal.ConnectionProviderInitiator] (MSC service thread 1-12) HHH000130: Instantiating explicit connection provider: org.hibernate.ejb.connection.InjectedDataSourceConnectionProvider
10:07:12,924 INFO  [org.hibernate.dialect.Dialect] (MSC service thread 1-12) HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
10:07:12,929 INFO  [org.hibernate.engine.jdbc.internal.LobCreatorBuilder] (MSC service thread 1-12) HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
10:07:12,934 INFO  [org.hibernate.engine.transaction.internal.TransactionFactoryInitiator] (MSC service thread 1-12) HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jta.CMTTransactionFactory
10:07:12,938 INFO  [org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory] (MSC service thread 1-12) HHH000397: Using ASTQueryTranslatorFactory
10:07:13,090 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-12) HHH000228: Running hbm2ddl schema update
10:07:13,091 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-12) HHH000102: Fetching database metadata
10:07:13,094 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-12) HHH000396: Updating schema
10:07:13,097 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Attachment
10:07:13,099 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: BAMTaskSummary
10:07:13,101 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: BooleanExpression
10:07:13,103 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Content
10:07:13,105 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ContextMappingInfo
10:07:13,107 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: CorrelationKeyInfo
10:07:13,108 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: CorrelationPropertyInfo
10:07:13,110 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Deadline
10:07:13,113 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Delegation_delegates
10:07:13,115 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ErrorInfo
10:07:13,117 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Escalation
10:07:13,119 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: EventTypes
10:07:13,121 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: I18NText
10:07:13,123 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: NodeInstanceLog
10:07:13,125 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification
10:07:13,126 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification_BAs
10:07:13,128 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification_Recipients
10:07:13,130 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification_email_header
10:07:13,132 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: OrganizationalEntity
10:07:13,134 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_BAs
10:07:13,135 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_ExclOwners
10:07:13,137 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_PotOwners
10:07:13,139 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_Recipients
10:07:13,141 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_Stakeholders
10:07:13,143 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ProcessInstanceInfo
10:07:13,144 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ProcessInstanceLog
10:07:13,146 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Reassignment
10:07:13,148 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Reassignment_potentialOwners
10:07:13,150 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: RequestInfo
10:07:13,151 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: SessionInfo
10:07:13,153 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Task
10:07:13,155 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: TaskDef
10:07:13,156 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: TaskEvent
10:07:13,158 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: VariableInstanceLog
10:07:13,160 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: WorkItemInfo
10:07:13,161 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: email_header
10:07:13,163 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: task_comment
10:07:13,165 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Attachment
10:07:13,166 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: BAMTaskSummary
10:07:13,168 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: BooleanExpression
10:07:13,170 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Content
10:07:13,171 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ContextMappingInfo
10:07:13,173 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: CorrelationKeyInfo
10:07:13,175 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: CorrelationPropertyInfo
10:07:13,176 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Deadline
10:07:13,178 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Delegation_delegates
10:07:13,180 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ErrorInfo
10:07:13,181 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Escalation
10:07:13,183 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: EventTypes
10:07:13,185 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: I18NText
10:07:13,186 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: NodeInstanceLog
10:07:13,188 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification
10:07:13,189 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification_BAs
10:07:13,191 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification_Recipients
10:07:13,193 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Notification_email_header
10:07:13,195 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: OrganizationalEntity
10:07:13,196 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_BAs
10:07:13,198 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_ExclOwners
10:07:13,200 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_PotOwners
10:07:13,202 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_Recipients
10:07:13,204 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: PeopleAssignments_Stakeholders
10:07:13,205 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ProcessInstanceInfo
10:07:13,207 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: ProcessInstanceLog
10:07:13,209 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Reassignment
10:07:13,210 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Reassignment_potentialOwners
10:07:13,212 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: RequestInfo
10:07:13,214 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: SessionInfo
10:07:13,215 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: Task
10:07:13,217 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: TaskDef
10:07:13,218 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: TaskEvent
10:07:13,220 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: VariableInstanceLog
10:07:13,222 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: WorkItemInfo
10:07:13,223 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: email_header
10:07:13,225 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-12) HHH000262: Table not found: task_comment
10:07:13,257 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-12) HHH000232: Schema update complete
10:07:13,639 INFO  [org.jboss.weld.deployer] (MSC service thread 1-6) JBAS016008: Starting weld service for deployment jbpm-console.war
10:07:13,810 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Solder Config XML provider starting...
10:07:13,812 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Loading XmlDocumentProvider: org.jboss.solder.config.xml.bootstrap.ResourceLoaderXmlDocumentProvider
10:07:13,827 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/beans.xml
10:07:13,834 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/uberfire-api-0.3.1.Final.jar/META-INF/beans.xml
10:07:13,838 WARN  [org.jboss.solder.config.xml.model.ModelBuilder] (MSC service thread 1-6) Solder Config could not resolve XML namspace for: {}
10:07:13,840 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/drools-wb-rest-defaultapprover-6.0.1.Final.jar/META-INF/beans.xml
10:07:13,846 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/uberfire-security-server-0.3.1.Final.jar/META-INF/beans.xml
10:07:13,850 WARN  [org.jboss.solder.config.xml.model.ModelBuilder] (MSC service thread 1-6) Solder Config could not resolve XML namspace for: {}
10:07:13,853 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-6) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/jbpm-kie-services-6.0.1.Final.jar/META-INF/beans.xml
10:07:13,858 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) starting errai cdi ...
10:07:13,864 INFO  [org.jboss.solder.Version] (MSC service thread 1-6) Solder 3.2.1.Final (build id: 3.2.1.Final)
10:07:13,940 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.screens.explorer.backend.server.ExplorerServiceImpl
10:07:14,388 INFO  [org.jboss.errai.common.metadata.MetaDataScanner] (Thread-91) added class scanning extensions: org.jboss.errai.common.metadata.JbossVFsTypeHandler
10:07:15,033 INFO  [org.jboss.errai.reflections.Reflections] (Thread-91) Reflections took 640 ms to scan 94 urls, producing 1076 keys and 5875 values [using 2 cores]
10:07:15,220 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.guided.rule.backend.server.GuidedRuleEditorServiceImpl
10:07:15,229 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.guided.rule.backend.server.EnumDropdownServiceImpl
10:07:15,237 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.services.backend.validation.file.FileNameValidationServiceImpl
10:07:15,242 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.services.backend.source.SourceServicesImpl
10:07:15,246 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.services.backend.security.KieWorkbenchSecurityServiceImpl
10:07:15,252 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.services.backend.validation.java.IdentifierValidationServiceImpl
10:07:15,263 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.jbpm.formModeler.panels.modeler.backend.FormModelerServiceImpl
10:07:15,310 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.dtablexls.backend.server.DecisionTableXLSServiceImpl
10:07:15,337 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.guided.scorecard.backend.server.GuidedScoreCardEditorServiceImpl
10:07:15,473 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.jbpm.designer.server.service.DefaultDesignerAssetService
10:07:15,528 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.globals.backend.server.GlobalsEditorServiceImpl
10:07:15,541 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.guided.template.server.GuidedRuleTemplateEditorServiceImpl
10:07:15,548 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.FileNavigatorServiceImpl
10:07:15,558 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.WorkbenchServicesImpl
10:07:15,568 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.VFSServicesServerImpl
10:07:15,580 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.plugin.RuntimePluginsServiceServerImpl
10:07:15,584 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.repositories.RepositoryServiceEditorImpl
10:07:15,590 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.organizationalunit.OrganizationalUnitServiceImpl
10:07:15,594 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.uberfire.backend.server.repositories.RepositoryServiceImpl
10:07:15,605 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.jbpm.console.ng.es.backend.server.ExecutorServiceEntryPointImpl
10:07:15,616 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.testscenario.backend.server.ScenarioTestEditorServiceImpl
10:07:15,625 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.workitems.backend.server.WorkItemsEditorServiceImpl
10:07:15,657 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.m2repo.backend.server.M2RepoServiceImpl
10:07:15,667 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.screens.datamodeller.backend.server.DataModelerServiceImpl
10:07:15,703 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.services.datamodel.backend.server.IncrementalDataModelServiceImpl
10:07:15,753 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.project.backend.server.ProjectServiceImpl
10:07:15,758 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.project.backend.server.KModuleServiceImpl
10:07:15,765 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.project.backend.server.POMServiceImpl
10:07:15,785 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.inbox.backend.server.InboxServiceImpl
10:07:16,112 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.drltext.backend.server.DRLTextEditorServiceImpl
10:07:16,195 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.screens.projecteditor.backend.server.ProjectScreenServiceImpl
10:07:16,204 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.enums.backend.server.EnumServiceImpl
10:07:16,215 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.backend.config.ResourceConfigServiceImpl
10:07:16,224 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.backend.version.VersionServiceImpl
10:07:16,234 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service class org.guvnor.common.services.backend.file.RenameServiceImpl
10:07:16,241 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.backend.metadata.MetadataServiceImpl
10:07:16,246 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service class org.guvnor.common.services.backend.file.CopyServiceImpl
10:07:16,251 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.backend.config.AppConfigServiceImpl
10:07:16,258 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service class org.guvnor.common.services.backend.file.DeleteServiceImpl
10:07:16,773 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.backend.metadata.CategoryServiceImpl
10:07:16,786 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.guvnor.common.services.backend.rulenames.RuleNamesServiceImpl
10:07:16,799 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.scorecardxls.backend.server.ScoreCardXLSServiceImpl
10:07:16,809 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.screens.defaulteditor.backend.server.DefaultEditorServiceImpl
10:07:16,828 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.kie.workbench.common.screens.search.backend.server.SearchServiceImpl
10:07:16,838 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-6) discovered errai service: public@Service @ApplicationScoped class org.drools.workbench.screens.guided.dtable.backend.server.GuidedDecisionTableEditorServiceImpl
