11:02:35,204 INFO  [org.jboss.as.osgi] (ServerService Thread Pool -- 49) JBAS011940: Activating OSGi Subsystem
11:03:17,014 INFO  [org.jboss.weld.deployer] (MSC service thread 1-1) JBAS016002: Processing weld deployment jbpm-console.war
11:03:17,054 INFO  [org.jboss.as.ejb3.deployment.processors.EjbJndiBindingsDeploymentUnitProcessor] (MSC service thread 1-1) JNDI bindings for session bean named RetryTrackerSingleton in deployment unit deployment "jbpm-console.war" are as follows:

	java:global/jbpm-console/RetryTrackerSingleton!org.kie.services.remote.jms.RetryTrackerSingleton
	java:app/jbpm-console/RetryTrackerSingleton!org.kie.services.remote.jms.RetryTrackerSingleton
	java:module/RetryTrackerSingleton!org.kie.services.remote.jms.RetryTrackerSingleton
	java:global/jbpm-console/RetryTrackerSingleton
	java:app/jbpm-console/RetryTrackerSingleton
	java:module/RetryTrackerSingleton

11:03:17,144 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-6) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
11:03:17,147 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-6) JBAS010403: Deploying JDBC-compliant driver class org.h2.Driver (version 1.3)
11:03:17,149 WARN  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-6) JBAS010402: Unable to instantiate driver class "org.h2.Driver": org.jboss.msc.service.DuplicateServiceException: Service jboss.jdbc-driver.jbpm-console_warorg_h2_Driver_1_3 is already registered
11:03:17,152 INFO  [org.jboss.weld.deployer] (MSC service thread 1-6) JBAS016005: Starting Services for CDI deployment: jbpm-console.war
11:03:17,160 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-3) trying to deploy queue jms.queue.KIE.SESSION
11:03:17,164 INFO  [org.jboss.as.jpa] (MSC service thread 1-1) JBAS011402: Starting Persistence Unit Service 'jbpm-console.war#org.jbpm.domain'
11:03:17,165 INFO  [org.jboss.as.messaging] (MSC service thread 1-3) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.SESSION
11:03:17,170 INFO  [org.jboss.as.messaging] (MSC service thread 1-3) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.SESSION.ALL
11:03:17,174 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-11) trying to deploy queue jms.queue.KIE.RESPONSE.#
11:03:17,178 INFO  [org.jboss.as.messaging] (MSC service thread 1-11) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.RESPONSE
11:03:17,180 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-4) trying to deploy queue jms.queue.KIE.AUDIT
11:03:17,182 INFO  [org.jboss.as.messaging] (MSC service thread 1-4) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.AUDIT
11:03:17,188 INFO  [org.jboss.as.messaging] (MSC service thread 1-4) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.AUDIT.ALL
11:03:17,194 INFO  [org.hibernate.ejb.Ejb3Configuration] (MSC service thread 1-1) HHH000204: Processing PersistenceUnitInfo [
	name: org.jbpm.domain
	...]
11:03:17,194 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-8) trying to deploy queue jms.queue.KIE.TASK
11:03:17,199 INFO  [org.jboss.as.messaging] (MSC service thread 1-8) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.TASK
11:03:17,201 INFO  [org.jboss.as.messaging] (MSC service thread 1-8) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.TASK.ALL
11:03:17,203 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-16) trying to deploy queue jms.queue.KIE.SESSION.#
11:03:17,206 INFO  [org.jboss.as.messaging] (MSC service thread 1-16) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.SESSION
11:03:17,209 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-13) trying to deploy queue jms.queue.KIE.RESPONSE
11:03:17,213 INFO  [org.jboss.as.messaging] (MSC service thread 1-13) JBAS011601: Bound messaging object to jndi name java:jboss/exported/jms/queue/KIE.RESPONSE
11:03:17,216 INFO  [org.jboss.as.messaging] (MSC service thread 1-13) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.RESPONSE.ALL
11:03:17,220 INFO  [org.hornetq.core.server.impl.HornetQServerImpl] (MSC service thread 1-5) trying to deploy queue jms.queue.KIE.TASK.#
11:03:17,222 INFO  [org.jboss.as.ejb3] (MSC service thread 1-2) JBAS014142: Started message driven bean 'TaskServiceRequesMessageBean' with 'hornetq-ra' resource adapter
11:03:17,226 INFO  [org.jboss.as.ejb3] (MSC service thread 1-7) JBAS014142: Started message driven bean 'KieSessionRequesMessageBean' with 'hornetq-ra' resource adapter
11:03:17,223 INFO  [org.jboss.as.messaging] (MSC service thread 1-5) JBAS011601: Bound messaging object to jndi name java:/queue/KIE.TASK
11:03:17,240 INFO  [org.jboss.as.ejb3] (MSC service thread 1-6) JBAS014142: Started message driven bean 'JMSAuditProcessor' with 'hornetq-ra' resource adapter
11:03:17,755 INFO  [org.hibernate.service.jdbc.connections.internal.ConnectionProviderInitiator] (MSC service thread 1-1) HHH000130: Instantiating explicit connection provider: org.hibernate.ejb.connection.InjectedDataSourceConnectionProvider
11:03:17,762 INFO  [org.hibernate.dialect.Dialect] (MSC service thread 1-1) HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
11:03:17,765 INFO  [org.hibernate.engine.jdbc.internal.LobCreatorBuilder] (MSC service thread 1-1) HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
11:03:17,768 INFO  [org.hibernate.engine.transaction.internal.TransactionFactoryInitiator] (MSC service thread 1-1) HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jta.CMTTransactionFactory
11:03:17,772 INFO  [org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory] (MSC service thread 1-1) HHH000397: Using ASTQueryTranslatorFactory
11:03:17,943 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-1) HHH000228: Running hbm2ddl schema update
11:03:17,944 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-1) HHH000102: Fetching database metadata
11:03:17,947 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-1) HHH000396: Updating schema
11:03:17,950 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Attachment
11:03:17,952 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: BAMTaskSummary
11:03:17,954 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: BooleanExpression
11:03:17,956 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Content
11:03:17,957 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ContextMappingInfo
11:03:17,959 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: CorrelationKeyInfo
11:03:17,961 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: CorrelationPropertyInfo
11:03:17,963 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Deadline
11:03:17,965 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Delegation_delegates
11:03:17,967 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ErrorInfo
11:03:17,968 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Escalation
11:03:17,970 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: EventTypes
11:03:17,972 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: I18NText
11:03:17,973 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: NodeInstanceLog
11:03:17,975 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification
11:03:17,977 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification_BAs
11:03:17,978 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification_Recipients
11:03:17,980 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification_email_header
11:03:17,982 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: OrganizationalEntity
11:03:17,984 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_BAs
11:03:17,985 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_ExclOwners
11:03:17,987 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_PotOwners
11:03:17,989 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_Recipients
11:03:17,991 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_Stakeholders
11:03:17,993 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ProcessInstanceInfo
11:03:17,994 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ProcessInstanceLog
11:03:17,996 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Reassignment
11:03:17,998 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Reassignment_potentialOwners
11:03:17,999 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: RequestInfo
11:03:18,001 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: SessionInfo
11:03:18,003 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Task
11:03:18,004 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: TaskDef
11:03:18,006 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: TaskEvent
11:03:18,007 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: VariableInstanceLog
11:03:18,009 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: WorkItemInfo
11:03:18,011 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: email_header
11:03:18,012 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: task_comment
11:03:18,014 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Attachment
11:03:18,015 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: BAMTaskSummary
11:03:18,017 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: BooleanExpression
11:03:18,019 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Content
11:03:18,020 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ContextMappingInfo
11:03:18,022 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: CorrelationKeyInfo
11:03:18,023 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: CorrelationPropertyInfo
11:03:18,025 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Deadline
11:03:18,027 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Delegation_delegates
11:03:18,028 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ErrorInfo
11:03:18,030 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Escalation
11:03:18,031 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: EventTypes
11:03:18,033 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: I18NText
11:03:18,035 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: NodeInstanceLog
11:03:18,036 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification
11:03:18,038 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification_BAs
11:03:18,039 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification_Recipients
11:03:18,041 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Notification_email_header
11:03:18,043 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: OrganizationalEntity
11:03:18,045 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_BAs
11:03:18,046 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_ExclOwners
11:03:18,048 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_PotOwners
11:03:18,050 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_Recipients
11:03:18,051 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: PeopleAssignments_Stakeholders
11:03:18,053 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ProcessInstanceInfo
11:03:18,055 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: ProcessInstanceLog
11:03:18,056 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Reassignment
11:03:18,058 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Reassignment_potentialOwners
11:03:18,060 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: RequestInfo
11:03:18,061 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: SessionInfo
11:03:18,063 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: Task
11:03:18,064 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: TaskDef
11:03:18,066 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: TaskEvent
11:03:18,067 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: VariableInstanceLog
11:03:18,069 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: WorkItemInfo
11:03:18,070 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: email_header
11:03:18,072 INFO  [java.sql.DatabaseMetaData] (MSC service thread 1-1) HHH000262: Table not found: task_comment
11:03:18,105 INFO  [org.hibernate.tool.hbm2ddl.SchemaUpdate] (MSC service thread 1-1) HHH000232: Schema update complete
11:03:18,461 INFO  [org.jboss.weld.deployer] (MSC service thread 1-15) JBAS016008: Starting weld service for deployment jbpm-console.war
11:03:18,649 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Solder Config XML provider starting...
11:03:18,652 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Loading XmlDocumentProvider: org.jboss.solder.config.xml.bootstrap.ResourceLoaderXmlDocumentProvider
11:03:18,667 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/beans.xml
11:03:18,673 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/uberfire-api-0.3.1.Final.jar/META-INF/beans.xml
11:03:18,677 WARN  [org.jboss.solder.config.xml.model.ModelBuilder] (MSC service thread 1-15) Solder Config could not resolve XML namspace for: {}
11:03:18,679 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/drools-wb-rest-defaultapprover-6.0.1.Final.jar/META-INF/beans.xml
11:03:18,683 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/uberfire-security-server-0.3.1.Final.jar/META-INF/beans.xml
11:03:18,687 WARN  [org.jboss.solder.config.xml.model.ModelBuilder] (MSC service thread 1-15) Solder Config could not resolve XML namspace for: {}
11:03:18,689 INFO  [org.jboss.solder.config.xml.bootstrap.XmlConfigExtension] (MSC service thread 1-15) Reading XML file: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/jbpm-kie-services-6.0.1.Final.jar/META-INF/beans.xml
11:03:18,694 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) starting errai cdi ...
11:03:18,700 INFO  [org.jboss.solder.Version] (MSC service thread 1-15) Solder 3.2.1.Final (build id: 3.2.1.Final)
11:03:18,756 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.dashboard.renderer.service.impl.DashboardRendererServiceImpl
11:03:18,938 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.services.datamodel.backend.server.IncrementalDataModelServiceImpl
11:03:18,954 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.ht.backend.server.FormModelerProcessStarterEntryPointImpl
11:03:18,960 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.ht.backend.server.TypeRoleServiceEntryPointImpl
11:03:18,968 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.ht.backend.server.TaskServiceEntryPointImpl
11:03:18,976 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.ht.backend.server.FormServiceEntryPointImpl
11:03:18,982 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.ht.backend.server.UserServiceEntryPointImpl
11:03:18,993 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.services.backend.validation.file.FileNameValidationServiceImpl
11:03:18,998 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.services.backend.source.SourceServicesImpl
11:03:19,003 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.services.backend.security.KieWorkbenchSecurityServiceImpl
11:03:19,010 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.services.backend.validation.java.IdentifierValidationServiceImpl
11:03:19,025 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.guided.template.server.GuidedRuleTemplateEditorServiceImpl
11:03:19,079 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.enums.backend.server.EnumServiceImpl
11:03:19,088 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.backend.config.ResourceConfigServiceImpl
11:03:19,102 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.backend.version.VersionServiceImpl
11:03:19,113 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@Service class org.guvnor.common.services.backend.file.RenameServiceImpl
11:03:19,119 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.backend.metadata.MetadataServiceImpl
11:03:19,124 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@Service class org.guvnor.common.services.backend.file.CopyServiceImpl
11:03:19,127 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.backend.config.AppConfigServiceImpl
11:03:19,135 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@Service class org.guvnor.common.services.backend.file.DeleteServiceImpl
11:03:19,148 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.backend.metadata.CategoryServiceImpl
11:03:19,160 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.backend.rulenames.RuleNamesServiceImpl
11:03:19,177 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.bd.backend.server.DataServiceEntryPointImpl
11:03:19,181 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.bd.backend.server.KieSessionEntryPointImpl
11:03:19,206 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.bd.backend.server.DeploymentManagerEntryPointImpl
11:03:19,232 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.project.backend.server.ProjectServiceImpl
11:03:19,237 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.project.backend.server.KModuleServiceImpl
11:03:19,243 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.project.backend.server.POMServiceImpl
11:03:19,525 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.formModeler.renderer.backend.service.FormRenderContextManagerImpl
11:03:19,530 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.formModeler.renderer.backend.service.FormRenderingServiceImpl
11:03:19,535 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.formModeler.renderer.backend.service.FormRendererIncluderServiceImpl
11:03:19,544 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.screens.defaulteditor.backend.server.DefaultEditorServiceImpl
11:03:19,557 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.testscenario.backend.server.ScenarioTestEditorServiceImpl
11:03:19,716 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.designer.server.service.DefaultDesignerAssetService
11:03:19,771 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.guided.rule.backend.server.GuidedRuleEditorServiceImpl
11:03:19,779 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.guided.rule.backend.server.EnumDropdownServiceImpl
11:03:19,797 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.common.services.builder.BuildServiceImpl
11:03:19,827 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.m2repo.backend.server.M2RepoServiceImpl
11:03:19,838 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.dsltext.backend.server.DSLTextEditorServiceImpl
11:03:20,030 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.workitems.backend.server.WorkItemsEditorServiceImpl
11:03:20,043 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.screens.search.backend.server.SearchServiceImpl
11:03:20,060 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.screens.datamodeller.backend.server.DataModelerServiceImpl
11:03:20,097 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.scorecardxls.backend.server.ScoreCardXLSServiceImpl
11:03:20,122 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.guided.dtable.backend.server.GuidedDecisionTableEditorServiceImpl
11:03:20,170 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.guided.scorecard.backend.server.GuidedScoreCardEditorServiceImpl
11:03:20,186 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.formModeler.panels.modeler.backend.FormModelerServiceImpl
11:03:20,235 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.FileNavigatorServiceImpl
11:03:20,244 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.WorkbenchServicesImpl
